spotify_id,song_name,artist_name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7inJer3V8fsfeP3WxAYxHI,No me dejes así (feat. Cali y El Dandee),Felipe Santos,32,245681,0.683,0.86,9,-4.167,1,0.0637,0.0498,0.0,0.243,0.53,92.011,4
6f3ANRNQ8nCiPZ6VqXqq93,Main Rahoon Ya Na Rahoon,Amaal Mallik,73,309458,0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,3
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,Amy Winehouse,66,256947,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,4
62o8KoI44JfN7aYxgTnPvh,Mala Mía,Maluma,67,183753,0.749,0.752,6,-4.883,1,0.345,0.31,0.0,0.232,0.901,180.049,4
52aMdZuv0BcPc5Rz0KkdEj,Eke Odhaniya,Pawan Singh,47,177897,0.756,0.984,8,-1.796,1,0.11,0.175,0.0,0.151,0.754,120.033,4
2xcHJ5YpRL7wgSfsBnIktB,Zumba,Don Omar,66,263973,0.718,0.892,9,-3.494,0,0.0404,0.00175,0.0145,0.138,0.828,124.98,4
2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,71,198903,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,4
6ukvsBzq4d1vBsAUmz7ZVt,Daft Punk,Pentatonix,58,248560,0.717,0.621,11,-7.588,0,0.0605,0.00403,0.0,0.144,0.72,133.014,4
2DEZmgHKAvm41k4J3R2E9Y,Safaera,Bad Bunny,78,295177,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,4
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,81,181027,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,4
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Bad Bunny,87,258299,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4
5WoIz3RtJAsdiDCHzOjo0c,Wakhra Swag (feat. Badshah),Navv Inder,47,190500,0.795,0.641,7,-5.73,0,0.242,0.148,2e-06,0.0824,0.736,159.91,4
0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,73,232253,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,4
3zyAjjhXTn7hXmXd3bVS2w,Oporadhi 06,Arman Alif,13,369903,0.392,0.562,7,-10.878,0,0.0498,0.812,0.0,0.592,0.653,145.148,3
1vSXwYeKnzsVvekSpqVabx,Chikni Chameli,Ajay-Atul,68,301587,0.693,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,4
6cGYiFU732gh5VbKGZSWOx,L-Gante Rkt,Dj Roderick,27,171236,0.831,0.849,1,-6.269,1,0.127,0.0758,0.653,0.0827,0.411,129.516,4
5rWyKJMaTXL0TArnJ8IGts,Forever - Single Version,The Little Dippers,65,143161,0.519,0.45,5,-9.133,1,0.0244,0.281,6.12e-06,0.152,0.549,72.115,4
2VSGzQqy9nqJefcYGJNWst,Tanto la Queria,Andy & Lucas,67,280147,0.68,0.756,10,-5.718,1,0.0605,0.546,0.0,0.137,0.574,144.001,4
74IQCxI4nws964fic1Q4pv,Saranga Dariya,Mangli,62,230049,0.676,0.8,7,-6.409,1,0.0516,0.143,0.0,0.602,0.654,107.501,4
2DAGCHu5aoo2FOjmtU9ojo,50 Reais,Naiara Azevedo,61,207104,0.778,0.826,1,-2.798,0,0.212,0.206,0.0,0.761,0.759,139.042,4
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,84,222707,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,4
3LWDPEXEaLBRGNLbdcbwBR,Mr. Saxobeat - Radio Edit,Alexandra Stan,73,195105,0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.143,0.797,126.976,4
0HKNlsZ0zFlSqUqWj1nVVG,Réseaux,Niska,66,196453,0.795,0.668,1,-6.463,1,0.244,0.161,0.0,0.127,0.349,150.093,4
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,74,247059,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4
4TlbZgqxhJ6uN3tpVyjw90,"Genius (feat. Sia, Diplo, and Labrinth) - Lil Wayne Remix",Sia,56,162960,0.655,0.764,11,-3.381,0,0.193,0.0147,8.88e-05,0.0511,0.707,159.017,4
74KqkyHbpneHF6JT8EwUOO,No Te Apartes de Mí,Vicentico,74,198333,0.816,0.549,7,-8.649,1,0.0312,0.791,3.4e-05,0.117,0.886,111.032,4
5mZSDFcNP97KsE7qK71syM,"Piuí, Piuí, Piuí",Patati Patatá,17,116564,0.882,0.994,11,-4.937,1,0.257,0.0424,0.0,0.283,0.928,147.639,4
1MO5R9dPZkjI1UNjCpNx7w,Can’t Stop,Red Hot Chili Peppers,3,269000,0.619,0.938,9,-3.442,1,0.0456,0.0181,0.0,0.167,0.875,91.446,4
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,75,217467,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,4
6lDo13SSgTv0WbyUQKgnjk,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,58,166138,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,4
2eDcy7W8SCXkfe8IxdNu28,Comigo Estás - Ao Vivo,Preto no Branco,28,289773,0.457,0.563,2,-7.979,0,0.0295,0.192,0.000553,0.724,0.218,176.021,4
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,72,202205,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,5
5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,Rick Ross,72,270627,0.57,0.58,1,-5.547,1,0.21,0.0124,0.0,0.0498,0.404,171.812,4
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire",78,288293,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,4
1bKQ48M9onID2kbSpRy8kK,Send Me An Angel,Scorpions,72,273333,0.153,0.417,1,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,3
4OvWsid9gwU8nimd6KIXN6,Pideme - En Vivo,Grupo Firme,69,256171,0.577,0.641,8,-6.628,1,0.0375,0.535,0.0,0.207,0.819,139.155,4
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,80,173381,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,4
6ZiSScoPLyeZyIudUBip1V,Anywhere,Rita Ora,49,215907,0.632,0.83,11,-4.005,0,0.0547,0.038,0.0,0.109,0.31,106.925,4
1YaVmBh7EAeR54FIjuFcb5,Naturally,Selena Gomez & The Scene,67,202587,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,4
7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,A.R. Rahman,70,470500,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,4
2VhJ4nrPorAbySEgO4V0BS,Soñé - En Vivo,Zoé,74,226627,0.627,0.476,2,-7.231,1,0.0249,0.132,0.0147,0.716,0.5,83.0,4
5sqPE9h98DkO5ms20NUiUg,Tamma Tamma Again,Bappi Lahiri,64,199265,0.724,0.848,2,-4.724,1,0.0522,0.0787,9.16e-05,0.104,0.781,123.02,4
4DYIDSMIB5y2UmZFv9fxeX,Dance The Night Away,TWICE,69,180800,0.709,0.861,0,-2.905,1,0.0941,0.106,4.73e-05,0.113,0.779,118.089,4
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,73,197867,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,4
1VdZ0vKfR5jneCmWIUAMxK,The A Team,Ed Sheeran,76,258373,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,4
0UKa208Pf9GGD8T3W7NzC8,Ding Dang,Amit Mishra,44,202567,0.817,0.762,6,-4.512,0,0.0473,0.0719,2.34e-06,0.0401,0.542,113.038,4
2oiixB9QMIzhWaHGVlQx4g,Yandel 150,Yandel,79,216148,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4
5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,74,209640,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,4
5ZyWRrIdTZx4TneEv0FklV,Amor Del Bueno,Calibre 50,47,193813,0.713,0.606,10,-4.44,1,0.0358,0.532,0.0,0.175,0.849,138.087,3
7Ftpyc6qPLhnTZRY8JmveH,Bhojpuriya Dabangg,MANOJ TIWARI,31,315875,0.707,0.962,10,-6.291,0,0.167,0.436,0.0,0.352,0.692,142.011,4
6dgWWAs5yhWPOtvE1zuoQ1,Big Girls Don't Cry (Personal),Fergie,73,268120,0.708,0.641,7,-4.271,1,0.0335,0.205,0.0,0.0925,0.253,113.082,4
1BBn3pGULQB8j0bZgVFCbV,Ankush Raja Devi Geet 2023,Ankush Raja,7,207222,0.672,0.965,0,-3.484,0,0.0622,0.247,0.0,0.391,0.783,125.941,4
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,86,245426,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
3v0H5lA3qFG7NoK5pC4pnP,Deita Na Br,Aviões do Forró,32,232693,0.544,0.922,4,-6.156,0,0.0775,0.742,0.0,0.302,0.838,180.918,4
4MagrqwgGHQnddCJAJmJCb,Teri Mitti - Female Version,Parineeti Chopra,36,217000,0.588,0.187,4,-10.067,1,0.031,0.945,0.0,0.0871,0.395,144.117,4
6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,69,221904,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,4
7f1X6tauagdeqpfNuNOYWr,Have You Ever Seen The Rain,Rod Stewart,65,192147,0.615,0.808,11,-6.19,1,0.0285,0.0183,1.72e-05,0.0744,0.762,114.995,4
73ero10ZUB75134n7fbqtp,Dilbaro,Sonali Dogra,18,259200,0.622,0.635,2,-5.412,0,0.0378,0.221,1.41e-06,0.123,0.477,99.919,4
5Q4AtZkBpHc0C9OTmMMekY,श्री हनुमान चालीसा Hanuman Chalisa,Hari cassettes,13,571573,0.543,0.608,3,-6.652,1,0.035,0.674,0.0,0.0892,0.626,93.734,4
1iogTDW2wmPHtxRsHxBF3s,Hero - Live at the Tokyo Dome,Mariah Carey,32,299880,0.461,0.572,3,-7.466,1,0.0655,0.579,0.0,0.938,0.288,119.389,4
6YwLgicpvVuMt1eE2OldwQ,Five More Hours,Deorro,67,211975,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,4
7wnmLScYurZbketCXxyWBw,Hypnodancer,Little Big,54,187842,0.735,0.7,5,-4.338,0,0.0435,0.00335,0.0167,0.0428,0.843,142.009,4
1MqzIgGsHP4cNjPboevsfq,Tourner Dans Le Vide,Indila,76,246093,0.594,0.698,6,-8.645,0,0.0428,0.103,0.0,0.173,0.376,119.991,4
2ycPd4uZKKv6Uv1DTDFigw,Hawa Hawa,Hassan Jahangir,50,369669,0.575,0.532,9,-13.064,0,0.187,0.14,0.0,0.324,0.914,125.871,4
52mglSL6bdbrg9zig7nazP,GOOD BOY,GD X TAEYANG,61,245192,0.745,0.825,1,-3.162,0,0.0352,0.000875,0.000221,0.0828,0.242,94.998,4
6lX6l7OuA3qrnIRfdsr0dw,Medallo,Blessd,76,233453,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02,4
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,80,134240,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,4
4ngypPwfcqpHBxQjJIOgvr,Hangover,PSY,46,236773,0.698,0.813,1,-5.171,1,0.0395,0.00681,3.18e-05,0.103,0.355,150.001,4
2HO0uCyq8jOveEzvmo4JEu,Fly,Marshmello,60,193778,0.63,0.9,4,-3.955,1,0.0387,0.000639,0.852,0.203,0.155,134.988,4
7AUhck1sPy11OExQmDDx4P,De Vuelta Pa' La Vuelta,Daddy Yankee,71,231593,0.665,0.94,5,-3.606,1,0.0553,0.434,0.0,0.0914,0.752,93.725,4
3Ay4UxGo563Y7wKSqFTzIS,Filha - Ao Vivo,Zé Neto & Cristiano,53,207809,0.412,0.403,5,-7.849,1,0.0544,0.867,0.0,0.705,0.521,67.768,4
6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,Three Days Grace,73,231480,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,4
5gx2E5aIXMRBellPZW1up5,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,64,293435,0.82,0.696,7,-4.918,0,0.182,0.119,0.0,0.232,0.617,144.981,4
5sWBlYIZuWuXohJghOfm7o,ไกลแค่ไหน คือ ใกล้,Getsunova,53,266147,0.486,0.579,7,-6.915,1,0.0303,0.0806,0.0,0.097,0.219,164.186,4
703iVQrfbQsXt7Uzgy1h8k,Cristina,Sebastian Yatra,73,201627,0.411,0.508,5,-4.342,1,0.0557,0.29,0.0,0.123,0.668,81.96,3
3VCfmjE0oEMYQUil14wd0J,Não Pare,Midian Lima,70,293593,0.517,0.59,4,-6.67,1,0.0393,0.277,0.0,0.113,0.129,129.8,4
5ixqGGFu0hdHfErdp32QwT,Jenifer,Gabriel Diniz,48,160640,0.768,0.934,8,-2.533,1,0.0453,0.22,1.73e-06,0.0854,0.916,160.108,4
3Ll4D5HXvICXck8KmOjytI,Valio la Pena,Marc Anthony,39,222827,0.586,0.962,9,-5.441,1,0.0403,0.222,0.0,0.552,0.962,97.036,4
2TELOJWAKHdpwX0evDVzI6,Te Siento,Wisin & Yandel,36,259067,0.711,0.86,8,-3.507,1,0.0412,0.015,0.0,0.383,0.402,109.946,4
1iLv1ieT9BZ3qsti9yTCnG,Odio (feat. Drake),Romeo Santos,77,225000,0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04,4
5yVIlYEHZxQVLyInCdldoS,Impossible,James Arthur,81,209440,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,4
7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,75,194840,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,4
7lUA4P03AhwAw40JHkdyGr,Pretty Hurts,Beyoncé,67,257653,0.512,0.624,11,-6.761,1,0.0509,0.00305,0.000172,0.346,0.2,129.932,4
4uP3pUP18ennmz0tb3GphR,Solo de Mi,Bad Bunny,72,197968,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,4
3EPtTEzslLYHguaNBl3UO4,แพ้ทาง,Labanoon,50,208542,0.67,0.755,9,-5.005,1,0.028,0.579,0.0,0.126,0.62,98.0,4
72HdutlIHBZJ7WT1xVAAZT,Kajra Re,Shankar-Ehsaan-Loy,64,482586,0.484,0.898,0,-4.132,1,0.164,0.365,0.0,0.091,0.68,91.975,4
0ulsRBiciReng91DhfVT9D,Bebé,Ozuna,75,230320,0.72,0.82,9,-5.821,1,0.113,0.579,0.000171,0.18,0.533,169.758,4
3GidBBnIDDEyQEaVYlGNna,Pega a Metralhadora (feat. Luanzinho do Recife & Vingadora),Barca Na Batida,8,163736,0.676,0.938,9,-6.67,0,0.0694,0.0196,0.00336,0.276,0.808,169.953,4
4uziEsK1yiqdauKVDPsmVG,Rojo,J Balvin,65,150853,0.652,0.595,11,-4.04,1,0.113,0.15,0.000115,0.0842,0.444,172.27,4
4K8cyoCDovlc4FvtUr2Hfx,Nada,Cali Y El Dandee,62,174027,0.684,0.808,0,-2.737,1,0.061,0.0518,1.02e-05,0.0858,0.712,173.905,4
2X7jfQnEMQYYmvkhr6mzS9,Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit,Modern Talking,68,204307,0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,4
525m4YHhqqfhqO70PfQjeu,رحالة العصر الحديث,Saad Lamjarred,49,240014,0.7,0.924,9,-3.194,1,0.189,0.0366,0.0,0.332,0.803,92.987,4
26EM9sZnQkLLQxixGd88KE,I Am The Best,2NE1,70,208731,0.819,0.844,0,-3.739,1,0.038,0.00767,0.00834,0.056,0.687,127.997,4
0wRn3ggAY1fIupTaVigdza,A Cara do Crime (Nós Incomoda),Mc Poze do Rodo,69,302118,0.623,0.656,9,-3.662,0,0.229,0.288,0.0,0.105,0.576,112.823,5
7wE90hQ78wf68VxD0koeob,Ben Yoruldum Hayat,Mümin Sarıkaya,54,275383,0.578,0.429,4,-8.126,0,0.0311,0.899,0.00391,0.174,0.186,125.24,4
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,83,224695,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4
69PqVX29aZhDGFlG2SKxFy,Oh Nanana - Remix,dj 6rb,50,133116,0.729,0.842,1,-2.997,1,0.261,0.0597,3.06e-06,0.319,0.574,64.808,4
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,86,215107,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4
1PoJXULCvl03b1fiZmMxmd,On the Low,Burna Boy,73,185899,0.816,0.781,1,-4.237,0,0.0425,0.692,0.00928,0.0835,0.937,99.95,4
77RSPptbdmXNAdg44hJNAh,Ela,Reynmen,61,185783,0.763,0.577,8,-6.768,0,0.052,0.405,0.0,0.0936,0.534,130.079,4
2cbMXc0P5s271VwZOUk1Gb,Mulher Maravilha - Ao Vivo,Zé Neto & Cristiano,64,157460,0.634,0.487,0,-4.835,1,0.028,0.768,0.000349,0.911,0.322,135.874,4
73SkZPHVEaapQ2r2oaBvP6,Сумасшедшая,Comedy Club Cover,42,114434,0.762,0.913,0,-3.017,1,0.105,0.231,1.26e-06,0.0986,0.348,120.002,4
2NTVtNcpC0i1R7LVGaCZCF,Jugnu,Badshah,74,230400,0.716,0.803,10,-5.14,0,0.0445,0.03,0.0,0.0817,0.325,124.961,4
0g5EKLgdKvNlln7TNqBByK,Middle,DJ Snake,77,220573,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,4
4rIUb0tgGGbofgjXGle6if,Em Gì Ơi,ICM,34,246384,0.794,0.796,7,-8.218,0,0.0351,0.0938,0.0,0.08,0.738,128.022,4
7ewfvLrlI0VNht4vEnoTMh,No Love,August Alsina,64,276080,0.462,0.615,0,-7.982,0,0.153,0.00543,0.0,0.856,0.344,130.967,4
61oEpy6prYHrlOe0dGEJcE,Khoya Hain,Neeti Mohan,20,331947,0.634,0.595,0,-9.0,0,0.0409,0.411,0.000162,0.0911,0.518,153.95,4
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,82,163253,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4
50ZC4PM7hywH27RcCfViau,Elegí,Rauw Alejandro,73,197721,0.824,0.631,0,-2.791,1,0.0809,0.237,0.000116,0.0531,0.678,171.965,4
6kwH41LJ6hfxlGn2c4oh6Y,Together,Marshmello,48,246761,0.567,0.703,10,-2.08,0,0.0311,0.00114,0.921,0.101,0.309,142.019,4
6qaGOYPk0tmPmPDIrRiBPM,My Nigga - Remix,YG,60,239601,0.702,0.53,10,-7.094,0,0.4,0.0867,0.0,0.058,0.681,171.051,4
2bZMOs3RjmhhGca6MEzjyl,Bitch I'm Madonna,Madonna,61,227480,0.722,0.63,3,-5.784,0,0.132,0.0485,0.000294,0.179,0.519,150.023,4
3YyabP1qYCSIlGlvMqDjjc,Gurti (Sukham Dhillon),DHILLON SAAB,6,133112,0.802,0.746,10,-7.23,0,0.044,0.0784,0.0,0.119,0.489,100.005,4
48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,Michael Jackson,73,246027,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,4
7Djhk1bh8RYAGEqr0oenT1,Pickup,Khasa Aala Chahar,36,171818,0.803,0.955,10,-2.257,1,0.0524,0.0708,5.25e-06,0.0511,0.772,109.946,4
1ofhfV90EnYhEr7Un2fWiv,Changes,2Pac,77,268827,0.865,0.665,7,-6.289,1,0.073,0.0453,0.0,0.224,0.331,111.113,4
58pgi1RpcU2fVJsxhm7BIr,Tapão Na Raba,Raí Saia Rodada,64,175047,0.808,0.796,1,-3.169,1,0.0305,0.462,0.000269,0.155,0.799,128.048,4
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),Little Mix,69,229720,0.754,0.854,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002,4
1PyXhmxQm5a0YPh03Kru4k,Un Ratito Más - SECRET VERSION,SOLO VERSIONS,21,262931,0.405,0.573,8,-7.512,1,0.115,0.215,0.0,0.118,0.466,95.145,5
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,84,167067,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,4
0sHW1jXe6Sou3437gJQNGA,Space Bound,Eminem,72,278640,0.668,0.886,0,-3.474,1,0.117,0.0417,0.0,0.459,0.503,142.002,4
2JeByquvPQtiIRYkGRLabE,Cuaderno,Pachu,13,264307,0.682,0.784,11,-6.847,0,0.111,0.0771,0.0,0.317,0.569,101.984,4
69Sy7207dnixZ6w7RSV9Kb,RISE,League of Legends,77,192881,0.459,0.663,8,-5.939,0,0.1,0.0169,0.0,0.0621,0.412,176.791,4
39ujbBjTwwqUFySaCYDMMT,Proper Patola,Badshah,73,178605,0.77,0.824,1,-6.491,0,0.0851,0.485,0.0,0.318,0.49,172.006,4
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,88,174000,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,80,304600,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,82,266600,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4
0UQwlF2pRkr1lMN6kNNUj3,La Boca,Mau y Ricky,69,206279,0.618,0.795,2,-1.8,1,0.113,0.0655,0.0,0.309,0.76,185.901,4
2TmkFa4oqQbTXhvxRE2NT8,Cuando Vuelvas,Felipe Peláez,37,293067,0.683,0.727,4,-4.195,1,0.0694,0.0736,0.0,0.157,0.873,75.989,4
195KeC2OEjFbSaPoewvZrL,Mamiii (Made Popular By Becky G & KAROL G) [Karaoke Version],Party Tyme Karaoke,2,227822,0.788,0.524,11,-9.867,0,0.271,0.00025,0.839,0.126,0.439,94.011,4
3qM0vBxIe4VUbK0Z0smuVP,Medusa,Jhayco,68,305333,0.886,0.604,0,-7.293,1,0.208,0.194,3.15e-06,0.107,0.383,98.023,4
7ptc9CxATbqs3N2JrGJAKj,Tere Ishq Mein,Ayesha Omar,13,252903,0.448,0.451,4,-9.013,1,0.032,0.665,5.7e-06,0.104,0.323,92.988,4
0ZTr6t4E5UurJE9oRYocbk,Malemolência,Dynho Alves,57,135053,0.829,0.64,6,-5.537,0,0.231,0.553,0.000214,0.131,0.848,160.027,4
7KkaBto4aewGt8wl6q6wxH,Vachinde,"Madhu Priya, Ramky",57,324546,0.825,0.786,0,-4.5,1,0.12,0.352,0.0,0.0872,0.901,102.98,4
34cA2DaxED8I2T9aO8XPxs,Mill Lo Na,Guri,51,169412,0.823,0.683,4,-4.632,0,0.0566,0.00754,0.0,0.0941,0.367,101.978,4
507bYMYfbm6sUS9iEAaeSd,Broken,Seether,72,258333,0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,4
0k6DnZMLoEUH8NGD5zh2SE,Ayo,Chris Brown,74,225227,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,4
7n6AQKpZUGiJM2auF3yuDY,All Black,Raftaar,63,218146,0.813,0.734,10,-5.464,0,0.0577,0.072,0.0,0.118,0.652,107.967,4
2KrrAi2smn5Fa7sy7TxrKg,Nayan,Dhvani Bhanushali,62,254932,0.598,0.678,2,-4.645,1,0.0378,0.381,5.63e-05,0.0986,0.363,91.084,4
66zHUNLpXsG6rRL3yeAYSj,Misery,Maroon 5,40,216200,0.703,0.81,4,-4.874,0,0.0424,0.000315,0.0,0.216,0.726,102.978,4
26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,72,190186,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,4
4jIQ0wouzKHbi1fYHORIN0,Clarity (feat. Foxes) - Tiësto Remix,Zedd,46,322107,0.591,0.924,5,-4.724,0,0.0465,0.00231,0.00435,0.391,0.275,128.175,4
4rtdcuLLnTMy6h66obePGX,Mere Rashke Qamar Lofi Mix,Nusrat Fateh Ali Khan,26,320224,0.321,0.469,4,-11.531,0,0.0336,0.489,0.00158,0.361,0.494,94.146,4
1nQ3DYTtMT4t8HPtUU3J3P,Lonely Day,8-Bit Misfits,6,176745,0.413,0.827,11,-4.966,1,0.0393,0.000672,0.821,0.216,0.272,109.973,3
3DXXKDbbZKyAZfNb96ST3q,Confident,Demi Lovato,74,205746,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,4
0O2GtSCle8Eujbc1Voh2VY,Bukti,Virgoun,72,284973,0.461,0.437,9,-7.88,1,0.0424,0.635,2.01e-06,0.125,0.334,139.906,3
7HacCTm33hZYYN8DXpCYuG,I Like It,Enrique Iglesias,67,231373,0.648,0.942,10,-2.881,0,0.0878,0.021,0.0,0.0594,0.73,129.007,4
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,Leona Lewis,78,262467,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,4
0QTsqy4GNc8KRBnVac0yVm,ฉันยังรักเธอ ft. ยุ่งยิ่ง กนกนันท์,เต้ย อภิวัฒน์,43,257707,0.699,0.847,0,-5.37,1,0.0259,0.367,0.0,0.364,0.879,110.01,4
40VqYKBAJP901tpuq6WMt7,Level Up,Ciara,68,204150,0.766,0.816,1,-5.092,1,0.152,0.0148,0.0142,0.114,0.613,153.013,4
3dsyqPDiWYYilRZNBxgxHE,Magenta Riddim,DJ Snake,64,194490,0.602,0.892,10,-3.66,0,0.0672,0.000393,0.813,0.304,0.57,102.047,4
6cmm1LMvZdB5zsCwX5BjqE,Down,Jay Sean,80,212507,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,4
3IVzOrjPfiR1x6cvMLBzLT,คนมีเสน่ห์,Pang Nakarin,46,249759,0.769,0.675,6,-6.355,1,0.0261,0.246,0.0,0.0953,0.961,103.888,4
